id,name,link,pic_url,location,rating,count
79,車站阿伯,https://www.foodpanda.com.tw/restaurant/z3hz/che-zhan-a-bo,https://images.deliveryhero.io/image/fd-tw/LH/z3hz-listing.jpg,(△) 基隆市仁愛區港西街17號,4.5,302
80,基隆廟口鴨肉飯 (基隆仁愛分店),https://www.foodpanda.com.tw/restaurant/k6rs/ji-long-miao-kou-ya-rou-fan-ji-long-ren-ai-fen-dian,https://images.deliveryhero.io/image/fd-tw/LH/k6rs-listing.jpg,(△)基隆市仁愛區仁四路55號,4.6,174
81,江姐料理,https://www.foodpanda.com.tw/restaurant/y6pb/jiang-jie-liao-li,https://images.deliveryhero.io/image/fd-tw/LH/y6pb-listing.jpg,(△) 基隆市仁愛區孝三路59號,4.5,298
82,沁茶悅,https://www.foodpanda.com.tw/chain/cb1vx/qin-cha-yue,https://images.deliveryhero.io/image/fd-tw/LH/z1os-listing.jpg,(O) 基隆市中正區義二路42號,4.8,1975
83,麻辣大腸麵線,https://www.foodpanda.com.tw/restaurant/i4kj/ma-la-da-chang-mian-xian-1,https://images.deliveryhero.io/image/fd-tw/LH/i4kj-listing.jpg,(△)基隆市仁愛區忠四路58號,4.6,200
84,福臨門麵食館,https://www.foodpanda.com.tw/restaurant/d6pd/fu-lin-men-mian-shi-guan,https://images.deliveryhero.io/image/fd-tw/LH/d6pd-listing.jpg,(△) 基隆市信義區信一路141巷25號,4.2,114
85,合家鐵板燒,https://www.foodpanda.com.tw/restaurant/b1qf/he-jia-tie-ban-shao,https://images.deliveryhero.io/image/fd-tw/LH/b1qf-listing.jpg,(△) 基隆市中正區義二路41號 (食品業者登錄字號：C-176665266-00000-4),4.5,653
86,義塔莉,https://www.foodpanda.com.tw/restaurant/y0ir/yi-ta-li,https://images.deliveryhero.io/image/fd-tw/LH/y0ir-listing.jpg,(△) 基隆市信義區義五路33號,4.8,186
87,米琪淋食品行,https://www.foodpanda.com.tw/restaurant/d0bp/mi-qi-lin-shi-pin-xing,https://images.deliveryhero.io/image/fd-tw/LH/d0bp-listing.jpg,(△) 基隆市仁愛區孝三路58號,4.7,163
88,簡家蚵仔煎,https://www.foodpanda.com.tw/restaurant/q1wq/jian-jia-he-zi-jian,https://images.deliveryhero.io/image/fd-tw/LH/q1wq-listing.jpg,(O)基隆市仁愛區孝三路93號,4.7,91
