id,name,link,pic_url,location,rating,count
165,洪家牛肉麵,https://www.foodpanda.com.tw/restaurant/i2jr/i2jr,https://images.deliveryhero.io/image/fd-tw/LH/i2jr-listing.jpg,(△)彰化縣彰化市民族路526號,4.6,453
166,艾糖的店-花蓮炸蛋蔥油餅,https://www.foodpanda.com.tw/restaurant/d5ek/ai-tang-de-dian-hua-lian-zha-dan-cong-you-bing,https://images.deliveryhero.io/image/fd-tw/LH/d5ek-listing.jpg,(△) 彰化縣彰化市自強路7-4號,4.7,739
167,億品鍋,https://www.foodpanda.com.tw/chain/cq4ek/yi-pin-guo,https://images.deliveryhero.io/image/fd-tw/LH/d9wn-listing.jpg,(O) 台中市大里區成功二路136號,4.5,334
168,高北牛乳大王 (彰化永樂店),https://www.foodpanda.com.tw/restaurant/a7mc/gao-bei-niu-ru-da-wang-zhang-hua-yong-le-dian,https://images.deliveryhero.io/image/fd-tw/LH/a7mc-listing.jpg,(△) 彰化縣彰化市永樂街143號,4.7,616
169,定食8 【5-20新版】(爭鮮集團),https://www.foodpanda.com.tw/chain/cg6hv/ding-shi-8-5-20xin-ban-zheng-xian-ji-tuan,https://images.deliveryhero.io/image/fd-tw/LH/c8ew-listing.jpg,(X)高雄市前鎮區中華五路1111號1F,4.4,347
170,真手工鹽滷豆花.芋圓專賣,https://www.foodpanda.com.tw/restaurant/a0cd/zhen-shou-gong-yan-lu-dou-hua-yu-yuan-zhuan-mai,https://images.deliveryhero.io/image/fd-tw/LH/a0cd-listing.jpg,(△) 彰化縣彰化市三民路342-1號,4.7,408
171,花枝肉羹大碗,https://www.foodpanda.com.tw/restaurant/a7ho/hua-zhi-rou-geng-da-wan,https://images.deliveryhero.io/image/fd-tw/LH/a7ho-listing.jpg,(△) 彰化縣彰化市成功路42號,4.5,311
172,豆奶伯中西自助早午餐,https://www.foodpanda.com.tw/restaurant/d9rj/dou-nai-bo-zhong-xi-zi-zhu-zao-wu-can,https://images.deliveryhero.io/image/fd-tw/LH/d9rj-listing.jpg,(△) 彰化縣彰化市金馬路三段776號  食品業者登錄字號： N-200137850-00000-6,4.8,401
173,永樂咖啡 Young Life Caf'e,https://www.foodpanda.com.tw/restaurant/z4as/yong-le-ka-pei-young-life-cafe,https://images.deliveryhero.io/image/fd-tw/LH/z4as-listing.jpg,(△) 彰化縣彰化市南郭路一段87號,4.6,40
174,鼎珍香菇肉羹,https://www.foodpanda.com.tw/restaurant/m5bn/ding-zhen-xiang-gu-rou-geng,https://images.deliveryhero.io/image/fd-tw/LH/m5bn-listing.jpg,(△)彰化縣彰化市成功路49號,4.6,99
175,引領茶集,https://www.foodpanda.com.tw/restaurant/e3ic/yin-ling-cha-ji,https://images.deliveryhero.io/image/fd-tw/LH/e3ic-listing.jpg,(△) 彰化縣彰化市永安街151號,4.8,187
176,巧籠包 (中正店),https://www.foodpanda.com.tw/restaurant/b3pj/qiao-long-bao-zhong-zheng-dian,https://images.deliveryhero.io/image/fd-tw/LH/b3pj-listing.jpg,(△) 彰化縣彰化市中正路一段235-1號,4.8,136
177,永河傳統豆花湯圓 (彰化永安店),https://www.foodpanda.com.tw/restaurant/b6cu/yong-he-chuan-tong-dou-hua-tang-yuan-zhang-hua-yong-an-dian,https://images.deliveryhero.io/image/fd-tw/LH/b6cu-listing.jpg,(△) 彰化縣彰化市永安街214號,4.7,241
178,奶熊複合式茶飲,https://www.foodpanda.com.tw/restaurant/dpfi/nai-xiong-fu-he-shi-cha-yin,https://images.deliveryhero.io/image/fd-tw/LH/dpfi-listing.jpg,(△)彰化縣彰化市中正路二段57號,NA,0
179,日食咖啡小館,https://www.foodpanda.com.tw/restaurant/u8fc/u8fc,https://images.deliveryhero.io/image/fd-tw/LH/u8fc-listing.jpg,(△) 彰化縣彰化市華山路273巷56號,4.4,126
180,澄糖入室,https://www.foodpanda.com.tw/chain/cb5qd/cheng-tang-ru-shi,https://images.deliveryhero.io/image/fd-tw/LH/a7ky-listing.jpg,(△) 台北市北投區崇仁路一段87號,4.7,768
181,微笑咖哩 (彰化永安店),https://www.foodpanda.com.tw/restaurant/d9os/wei-xiao-ka-li-zhang-hua-yong-an-dian,https://images.deliveryhero.io/image/fd-tw/LH/d9os-listing.jpg,(△) 彰化縣彰化市永安街346號,4.8,747
182,龍富專業牛排,https://www.foodpanda.com.tw/restaurant/e1oi/long-fu-zhuan-ye-niu-pai,https://images.deliveryhero.io/image/fd-tw/LH/e1oi-listing.jpg,(△) 彰化縣彰化市永安街196號,4.5,425
183,啾飽,https://www.foodpanda.com.tw/restaurant/g8wc/jiu-bao,https://images.deliveryhero.io/image/fd-tw/LH/g8wc-listing.jpg,(△)彰化縣彰化市三民路430-1號,4.8,33
184,義大利披薩屋 (彰化中正店),https://www.foodpanda.com.tw/restaurant/b7bv/yi-da-li-pi-sa-wu-zhang-hua-zhong-zheng-dian,https://images.deliveryhero.io/image/fd-tw/LH/b7bv-listing.jpg,(△) 彰化縣彰化市中正路二段173號 (食安登錄字號:N200078149-00000-1),4.7,399
185,議師食堂,https://www.foodpanda.com.tw/restaurant/r9sn/yi-shi-shi-tang,https://images.deliveryhero.io/image/fd-tw/LH/r9sn-listing.jpg,(△) 彰化縣彰化市成功路79號,4.5,91
186,榕樹下陽春麵,https://www.foodpanda.com.tw/restaurant/m3jd/m3jd,https://images.deliveryhero.io/image/fd-tw/LH/m3jd-listing.jpg,(△)彰化縣彰化市華山路190號,4.4,282
